source|target|weight
ur.01031002727.49|ur.010612565245.20|1
ur.010612565245.20|ur.01154573473.17|1
ur.014526716301.17|ur.01277615621.64|1
ur.01277615621.64|ur.0673313334.16|1
ur.01277615621.64|ur.016100473611.15|1
ur.0770742160.37|ur.01012036005.40|1
ur.0770742160.37|ur.01365242335.84|1
ur.0770742160.37|ur.0650467137.39|1
ur.0770742160.37|ur.0733451477.69|1
ur.01012036005.40|ur.01365242335.84|1
ur.01012036005.40|ur.0650467137.39|1
ur.01012036005.40|ur.0733451477.69|1
ur.0650467137.39|ur.01365242335.84|1
ur.0650467137.39|ur.0733451477.69|1
ur.01365242335.84|ur.0733451477.69|1
ur.011402163665.54|ur.014345777317.56|1
ur.011402163665.54|ur.015102740243.07|1
ur.014345777317.56|ur.015102740243.07|1
ur.07430114053.92|ur.015004567525.58|1
ur.015004567525.58|ur.011770257755.91|1
ur.015004567525.58|ur.012574535206.16|1
ur.015004567525.58|ur.016544226423.75|1
ur.0643247410.85|ur.010564533031.07|1
ur.0714500516.26|ur.012137371515.19|1
ur.0714500516.26|ur.013150070613.88|1
ur.013150070613.88|ur.012137371515.19|1
ur.012137371515.19|ur.010645131102.92|1
ur.01145155511.47|ur.0743204061.52|1
ur.01145155511.47|ur.0605421611.65|1
ur.01145155511.47|ur.01261241000.72|1
ur.01145155511.47|ur.01277531540.38|1
ur.01261241000.72|ur.0743204061.52|1
ur.01261241000.72|ur.0605421611.65|1
ur.0605421611.65|ur.0743204061.52|1
ur.010426311041.46|ur.01200050267.21|1
ur.010426311041.46|ur.015170716445.22|1
ur.010426311041.46|ur.012252301341.93|1
ur.010426311041.46|ur.01261171567.25|1
ur.010426311041.46|ur.01154573473.17|1
ur.010426311041.46|ur.015406245631.62|1
ur.015406245631.62|ur.01200050267.21|1
ur.015406245631.62|ur.015170716445.22|1
ur.015406245631.62|ur.012252301341.93|1
ur.015406245631.62|ur.01261171567.25|1
ur.015406245631.62|ur.01154573473.17|1
ur.012252301341.93|ur.01200050267.21|1
ur.012252301341.93|ur.015170716445.22|1
ur.012252301341.93|ur.01261171567.25|1
ur.012252301341.93|ur.01154573473.17|1
ur.015170716445.22|ur.01200050267.21|1
ur.015170716445.22|ur.01261171567.25|1
ur.015170716445.22|ur.01154573473.17|1
ur.01261171567.25|ur.01200050267.21|1
ur.01261171567.25|ur.01154573473.17|1
ur.01200050267.21|ur.01154573473.17|1
ur.01016301243.44|ur.0575545320.13|1
ur.01000602647.66|ur.014515335362.20|2
ur.01000602647.66|ur.01146660016.40|2
ur.014515335362.20|ur.01146660016.40|2
ur.01070230467.02|ur.073272306.52|1
ur.012574535206.16|ur.011770257755.91|1
ur.01346736374.16|ur.011171364507.38|1
ur.01273746550.10|ur.016205246137.73|1
ur.0673330154.23|ur.01043706024.36|1
ur.0673330154.23|ur.014306372301.78|1
ur.0673330154.23|ur.0775572624.89|1
ur.0673330154.23|ur.01253607046.07|1
ur.014306372301.78|ur.01043706024.36|1
ur.014306372301.78|ur.0775572624.89|1
ur.014306372301.78|ur.01253607046.07|1
ur.01253607046.07|ur.01043706024.36|1
ur.01253607046.07|ur.0775572624.89|1
ur.01043706024.36|ur.0775572624.89|1
ur.07543154547.08|ur.01310037735.01|1
ur.07543154547.08|ur.013610457477.49|1
ur.07543154547.08|ur.07530265033.01|1
ur.07543154547.08|ur.07720340525.54|1
ur.01310037735.01|ur.013610457477.49|1
ur.01211761556.24|ur.010263047541.21|1
ur.016227610432.88|ur.010615444303.31|1
ur.016227610432.88|ur.016520027701.21|1
ur.010615444303.31|ur.016520027701.21|1
ur.014527163565.44|ur.010175614435.68|1
ur.01135676635.50|ur.01301265102.22|1
ur.012454576177.31|ur.015324706405.19|1
ur.013006515364.52|ur.0645331224.80|1
ur.0730153362.06|ur.0603562365.23|1
ur.0730153362.06|ur.01152516004.52|1
ur.0730153362.06|ur.01261516073.08|1
ur.0730153362.06|ur.0722041004.14|1
ur.01261516073.08|ur.0603562365.23|1
ur.01261516073.08|ur.01152516004.52|1
ur.01261516073.08|ur.0722041004.14|1
ur.0722041004.14|ur.0603562365.23|1
ur.0722041004.14|ur.01152516004.52|1
ur.0603562365.23|ur.01152516004.52|1
ur.01152516004.52|ur.013730751426.14|1
ur.013751623607.58|ur.07351160547.29|1
ur.016236346653.36|ur.01154121002.13|1
ur.016236346653.36|ur.0726071432.57|1
ur.016236346653.36|ur.010063654761.00|1
ur.016236346653.36|ur.01245660376.59|1
ur.016236346653.36|ur.01224661632.44|1
ur.01154121002.13|ur.0726071432.57|1
ur.01154121002.13|ur.010063654761.00|1
ur.01154121002.13|ur.01245660376.59|1
ur.01154121002.13|ur.01224661632.44|1
ur.010063654761.00|ur.0726071432.57|1
ur.010063654761.00|ur.01245660376.59|2
ur.010063654761.00|ur.01224661632.44|2
ur.010063654761.00|ur.01330054462.96|1
ur.010063654761.00|ur.0621056711.64|1
ur.010063654761.00|ur.014614262272.17|1
ur.0726071432.57|ur.01245660376.59|1
ur.0726071432.57|ur.01224661632.44|1
ur.01224661632.44|ur.01245660376.59|2
ur.01224661632.44|ur.011037046202.82|1
ur.01224661632.44|ur.01123333164.53|1
ur.01224661632.44|ur.010746054555.45|1
ur.01224661632.44|ur.01107130536.64|1
ur.01224661632.44|ur.01045515614.50|1
ur.01224661632.44|ur.01330054462.96|1
ur.01224661632.44|ur.0621056711.64|1
ur.01224661632.44|ur.014614262272.17|1
ur.01245660376.59|ur.01230773233.39|1
ur.01245660376.59|ur.0750604543.53|1
ur.01245660376.59|ur.01224462054.18|1
ur.01245660376.59|ur.01330054462.96|1
ur.01245660376.59|ur.0621056711.64|1
ur.01245660376.59|ur.014614262272.17|1
ur.014711562142.32|ur.0723111645.28|1
ur.014711562142.32|ur.010071417274.67|1
ur.014711562142.32|ur.0654414774.02|1
ur.014711562142.32|ur.01260363106.84|1
ur.014711562142.32|ur.01210111011.25|1
ur.014711562142.32|ur.01176674610.06|1
ur.0654414774.02|ur.0723111645.28|1
ur.0654414774.02|ur.010071417274.67|1
ur.0654414774.02|ur.01260363106.84|1
ur.0654414774.02|ur.01210111011.25|1
ur.0654414774.02|ur.01176674610.06|1
ur.01260363106.84|ur.0723111645.28|1
ur.01260363106.84|ur.010071417274.67|1
ur.01260363106.84|ur.01210111011.25|1
ur.01260363106.84|ur.01176674610.06|1
ur.01210111011.25|ur.0723111645.28|1
ur.01210111011.25|ur.010071417274.67|1
ur.01210111011.25|ur.01176674610.06|1
ur.010071417274.67|ur.0723111645.28|1
ur.010071417274.67|ur.01176674610.06|1
ur.0723111645.28|ur.01176674610.06|1
ur.016504425631.25|ur.011316747253.35|1
ur.016504425631.25|ur.0641243511.98|1
ur.011316747253.35|ur.0641243511.98|1
ur.01310552610.52|ur.0721173713.35|1
ur.012270626577.35|ur.016175471623.22|1
ur.012270626577.35|ur.01364353554.91|1
ur.016175471623.22|ur.01364353554.91|1
ur.013050770257.93|ur.012006153270.47|1
ur.013050770257.93|ur.013301140573.53|1
ur.013050770257.93|ur.010574720237.54|1
ur.013050770257.93|ur.01365075630.78|1
ur.013050770257.93|ur.014514444003.82|1
ur.013050770257.93|ur.014066643575.11|1
ur.010574720237.54|ur.012006153270.47|1
ur.010574720237.54|ur.013301140573.53|1
ur.010574720237.54|ur.01365075630.78|1
ur.010574720237.54|ur.014514444003.82|1
ur.010574720237.54|ur.014066643575.11|1
ur.012006153270.47|ur.013301140573.53|1
ur.012006153270.47|ur.01365075630.78|1
ur.012006153270.47|ur.014514444003.82|1
ur.012006153270.47|ur.014066643575.11|1
ur.01365075630.78|ur.013301140573.53|1
ur.01365075630.78|ur.014514444003.82|1
ur.01365075630.78|ur.014066643575.11|1
ur.013301140573.53|ur.014514444003.82|1
ur.013301140573.53|ur.014066643575.11|1
ur.014066643575.11|ur.014514444003.82|1
ur.0765162732.05|ur.01177116444.12|1
ur.0765162732.05|ur.01032445744.17|1
ur.0765162732.05|ur.01202577361.01|1
ur.0765162732.05|ur.0716173671.27|1
ur.0765162732.05|ur.012742162505.64|1
ur.0765162732.05|ur.0676344260.16|1
ur.01177116444.12|ur.01032445744.17|1
ur.01177116444.12|ur.01202577361.01|1
ur.01177116444.12|ur.0716173671.27|1
ur.01177116444.12|ur.012742162505.64|1
ur.01177116444.12|ur.0676344260.16|1
ur.0716173671.27|ur.01032445744.17|1
ur.0716173671.27|ur.01202577361.01|1
ur.0716173671.27|ur.012742162505.64|1
ur.0716173671.27|ur.0676344260.16|1
ur.01032445744.17|ur.01202577361.01|1
ur.01032445744.17|ur.012742162505.64|1
ur.01032445744.17|ur.0676344260.16|1
ur.0676344260.16|ur.01202577361.01|1
ur.0676344260.16|ur.012742162505.64|1
ur.012742162505.64|ur.01202577361.01|1
ur.011560577455.42|ur.01047540436.32|1
ur.01123333164.53|ur.011037046202.82|1
ur.01123333164.53|ur.010746054555.45|1
ur.01123333164.53|ur.01107130536.64|1
ur.01123333164.53|ur.01045515614.50|1
ur.01063355754.59|ur.0670455354.14|1
ur.01070475172.28|ur.014576626722.48|1
ur.01070475172.28|ur.01106534704.27|1
ur.01070475172.28|ur.01226407050.99|1
ur.014576626722.48|ur.01106534704.27|1
ur.014576626722.48|ur.01226407050.99|1
ur.01106534704.27|ur.01226407050.99|3
ur.01106534704.27|ur.01170113007.08|2
ur.01106534704.27|ur.01231263274.67|1
ur.01226407050.99|ur.01170113007.08|2
ur.01226407050.99|ur.01231263274.67|1
ur.01114041455.07|ur.01166335076.23|1
ur.013112521326.66|ur.012016251142.19|1
ur.013112521326.66|ur.015236471573.65|1
ur.013112521326.66|ur.013703544426.46|1
ur.012016251142.19|ur.015236471573.65|1
ur.012016251142.19|ur.013703544426.46|1
ur.013703544426.46|ur.015236471573.65|1
ur.013703544426.46|ur.011507250474.26|1
ur.011364627073.63|ur.013755074444.51|1
ur.0707672005.63|ur.01076137154.48|1
ur.0762146762.69|ur.016521022424.68|1
ur.0673313334.16|ur.016100473611.15|1
ur.012343072047.69|ur.016701454541.72|1
ur.012343072047.69|ur.0765424440.27|1
ur.012343072047.69|ur.0776126437.57|1
ur.016701454541.72|ur.0765424440.27|1
ur.016701454541.72|ur.0776126437.57|1
ur.0776126437.57|ur.0765424440.27|1
ur.012265405032.57|ur.0673702636.75|1
ur.01142746361.75|ur.013112236513.87|2
ur.01302564017.43|ur.01326450013.84|1
ur.01055503512.44|ur.012400161335.81|1
ur.01055503512.44|ur.0705313340.87|1
ur.0705313340.87|ur.012400161335.81|1
ur.016143132161.38|ur.016630600011.00|1
ur.014352605456.00|ur.01205465236.40|1
ur.014352605456.00|ur.01116132271.66|1
ur.014352605456.00|ur.0656621467.96|1
ur.01116132271.66|ur.01205465236.40|1
ur.01116132271.66|ur.0656621467.96|1
ur.0656621467.96|ur.01205465236.40|1
ur.0656621467.96|ur.013147541175.03|1
ur.0630652063.31|ur.01312720324.60|1
ur.0630652063.31|ur.016311340167.93|1
ur.01312720324.60|ur.016311340167.93|1
ur.01161070716.44|ur.0624720046.26|1
ur.0625726750.90|ur.01170271720.20|1
ur.0625726750.90|ur.01170440242.54|1
ur.0625726750.90|ur.01021355352.49|1
ur.0625726750.90|ur.0612527002.39|1
ur.0612527002.39|ur.01170271720.20|1
ur.0612527002.39|ur.01170440242.54|1
ur.0612527002.39|ur.01021355352.49|1
ur.01170271720.20|ur.01170440242.54|1
ur.01170271720.20|ur.01021355352.49|1
ur.01021355352.49|ur.01170440242.54|1
ur.013514104702.14|ur.015355761032.41|1
ur.013514104702.14|ur.013570160327.47|1
ur.013514104702.14|ur.01336116310.23|1
ur.01336116310.23|ur.015355761032.41|1
ur.01336116310.23|ur.013570160327.47|1
ur.015355761032.41|ur.013570160327.47|1
ur.01212562774.72|ur.01005350474.77|1
ur.014457556076.85|ur.07440637376.85|1
ur.07440637376.85|ur.01060202534.02|1
ur.07440637376.85|ur.010336025557.09|1
ur.01017767143.50|ur.0632405177.91|2
ur.010645131102.92|ur.0776035550.02|1
ur.010645131102.92|ur.01026056365.79|1
ur.07364047765.73|ur.012673014151.08|1
ur.07364047765.73|ur.015106720047.65|1
ur.07364047765.73|ur.0762547565.51|1
ur.015106720047.65|ur.012673014151.08|1
ur.015106720047.65|ur.0762547565.51|1
ur.0762547565.51|ur.012673014151.08|1
ur.013425432361.30|ur.012615570335.21|1
ur.01300105117.59|ur.01237321330.31|1
ur.01300105117.59|ur.012326702353.90|1
ur.01300105117.59|ur.0726446261.05|1
ur.0726446261.05|ur.01237321330.31|1
ur.0726446261.05|ur.012326702353.90|1
ur.012326702353.90|ur.01237321330.31|1
ur.01250363417.21|ur.01076767162.99|1
ur.01250363417.21|ur.01370565641.63|1
ur.01250363417.21|ur.01231060561.48|1
ur.01250363417.21|ur.01044736411.27|1
ur.01250363417.21|ur.01244635041.24|1
ur.01250363417.21|ur.01070570274.28|1
ur.01250363417.21|ur.01167200161.48|1
ur.01250363417.21|ur.0660573235.78|1
ur.01250363417.21|ur.01361063441.37|1
ur.0704033044.52|ur.01327141233.96|1
ur.0704033044.52|ur.0662455214.01|1
ur.0704033044.52|ur.01106170454.24|1
ur.0704033044.52|ur.014536755643.24|1
ur.0704033044.52|ur.016470232065.06|1
ur.0662455214.01|ur.01327141233.96|1
ur.0662455214.01|ur.01106170454.24|1
ur.0662455214.01|ur.014536755643.24|1
ur.014536755643.24|ur.01327141233.96|1
ur.014536755643.24|ur.01106170454.24|1
ur.01327141233.96|ur.01106170454.24|1
ur.01221264465.18|ur.01075173710.76|1
ur.01221264465.18|ur.01052741260.31|1
ur.01221264465.18|ur.015471463265.10|1
ur.01221264465.18|ur.0660222165.44|1
ur.01221264465.18|ur.01277555160.73|1
ur.015471463265.10|ur.01075173710.76|1
ur.015471463265.10|ur.01052741260.31|1
ur.015471463265.10|ur.0660222165.44|1
ur.015471463265.10|ur.01277555160.73|1
ur.01277555160.73|ur.01075173710.76|1
ur.01277555160.73|ur.01052741260.31|1
ur.01277555160.73|ur.0660222165.44|1
ur.01075173710.76|ur.01052741260.31|1
ur.01075173710.76|ur.0660222165.44|1
ur.0660222165.44|ur.01052741260.31|1
ur.016710216215.40|ur.010670112725.89|1
ur.012147257644.78|ur.01203175266.22|1
ur.012762301243.46|ur.01257267174.01|1
ur.012762301243.46|ur.011712312112.30|1
ur.011712312112.30|ur.01257267174.01|1
ur.01167200161.48|ur.01370565641.63|1
ur.01167200161.48|ur.01231060561.48|1
ur.01167200161.48|ur.01044736411.27|1
ur.01167200161.48|ur.01244635041.24|1
ur.01167200161.48|ur.01070570274.28|1
ur.01167200161.48|ur.0660573235.78|1
ur.01167200161.48|ur.01361063441.37|1
ur.01044736411.27|ur.01370565641.63|1
ur.01044736411.27|ur.01231060561.48|1
ur.01044736411.27|ur.01244635041.24|1
ur.01044736411.27|ur.01070570274.28|1
ur.01044736411.27|ur.0660573235.78|1
ur.01044736411.27|ur.01361063441.37|1
ur.01370565641.63|ur.01231060561.48|1
ur.01370565641.63|ur.01244635041.24|1
ur.01370565641.63|ur.01070570274.28|1
ur.01370565641.63|ur.0660573235.78|1
ur.01370565641.63|ur.01361063441.37|1
ur.01231060561.48|ur.01244635041.24|1
ur.01231060561.48|ur.01070570274.28|1
ur.01231060561.48|ur.0660573235.78|1
ur.01231060561.48|ur.01361063441.37|1
ur.0660573235.78|ur.01244635041.24|1
ur.0660573235.78|ur.01070570274.28|1
ur.0660573235.78|ur.01361063441.37|1
ur.01070570274.28|ur.01244635041.24|1
ur.01070570274.28|ur.01361063441.37|1
ur.01244635041.24|ur.01361063441.37|1
ur.0701306622.23|ur.07372145325.11|2
ur.0701306622.23|ur.01330562567.39|1
ur.07372145325.11|ur.01330562567.39|1
ur.013566124322.77|ur.0634671007.11|1
ur.013566124322.77|ur.0671252427.06|1
ur.013566124322.77|ur.011663136135.50|1
ur.013566124322.77|ur.012504010225.31|1
ur.0634671007.11|ur.0671252427.06|1
ur.0634671007.11|ur.011663136135.50|1
ur.0634671007.11|ur.012504010225.31|1
ur.012504010225.31|ur.0671252427.06|1
ur.012504010225.31|ur.011663136135.50|1
ur.0671252427.06|ur.011663136135.50|1
ur.011663136135.50|ur.01160337340.35|1
ur.011663136135.50|ur.012403700371.88|1
ur.011663136135.50|ur.016707015221.01|1
ur.011663136135.50|ur.07742352605.86|1
ur.0746731750.55|ur.015767240164.25|1
ur.0746731750.55|ur.014655467761.88|1
ur.0746731750.55|ur.01357116543.15|1
ur.015767240164.25|ur.014655467761.88|1
ur.015767240164.25|ur.01357116543.15|1
ur.014655467761.88|ur.01357116543.15|1
ur.011564171073.06|ur.010426261172.54|1
ur.011564171073.06|ur.016527272126.06|1
ur.010426261172.54|ur.016527272126.06|1
ur.0712067676.85|ur.010434714444.72|1
ur.01206132427.12|ur.014055640065.48|1
ur.01206132427.12|ur.0660370014.76|1
ur.01206132427.12|ur.0635266642.02|1
ur.0635266642.02|ur.014055640065.48|1
ur.0635266642.02|ur.0660370014.76|1
ur.014055640065.48|ur.0660370014.76|1
ur.015232304213.13|ur.07406361637.67|1
ur.01233627233.36|ur.0612322414.19|1
ur.011055266721.64|ur.016701747011.64|1
ur.011055266721.64|ur.07527331170.64|1
ur.011055266721.64|ur.016307276161.06|1
ur.016307276161.06|ur.016701747011.64|1
ur.016307276161.06|ur.07527331170.64|1
ur.016307276161.06|ur.013040032053.11|1
ur.016307276161.06|ur.011312171523.51|1
ur.016307276161.06|ur.014635140064.38|1
ur.016701747011.64|ur.07527331170.64|1
ur.01224425375.52|ur.01014117232.64|1
ur.01224425375.52|ur.014244031550.14|1
ur.01014117232.64|ur.014244031550.14|1
ur.0732136766.65|ur.01152722774.49|1
ur.0762045276.35|ur.01201447321.69|1
ur.0762045276.35|ur.01050725202.00|1
ur.0762045276.35|ur.011065006675.38|1
ur.01050725202.00|ur.01201447321.69|1
ur.01050725202.00|ur.011065006675.38|1
ur.01201447321.69|ur.011065006675.38|1
ur.0766156360.49|ur.013515377203.19|1
ur.010014661706.06|ur.010407213343.18|1
ur.011470172305.97|ur.014003061651.00|1
ur.012065555453.46|ur.013220066737.23|1
ur.012045657645.27|ur.013375342702.78|1
ur.07411101246.34|ur.016115421423.92|1
ur.07411101246.34|ur.010575774401.29|1
ur.07411101246.34|ur.0702777020.03|1
ur.016115421423.92|ur.010575774401.29|1
ur.016115421423.92|ur.0702777020.03|1
ur.0702777020.03|ur.010575774401.29|1
ur.014114470007.13|ur.012706200345.13|1
ur.014114470007.13|ur.01321200232.50|1
ur.01321200232.50|ur.012706200345.13|1
ur.01161015471.49|ur.07351553305.65|1
ur.015154751666.76|ur.016424146467.86|1
ur.015420114355.09|ur.015001470074.38|1
ur.015420114355.09|ur.012207177165.74|1
ur.015001470074.38|ur.012207177165.74|1
ur.010577046763.35|ur.014524033432.73|1
ur.010577046763.35|ur.014562123775.84|1
ur.010577046763.35|ur.014541531150.78|1
ur.010577046763.35|ur.07642245635.27|1
ur.010577046763.35|ur.011473577161.75|1
ur.010577046763.35|ur.011734146715.93|1
ur.010577046763.35|ur.016600466267.93|1
ur.010577046763.35|ur.011154250001.77|1
ur.014562123775.84|ur.014524033432.73|1
ur.014562123775.84|ur.014541531150.78|1
ur.014562123775.84|ur.07642245635.27|1
ur.014562123775.84|ur.011473577161.75|1
ur.014562123775.84|ur.011734146715.93|1
ur.014562123775.84|ur.016600466267.93|1
ur.014562123775.84|ur.011154250001.77|1
ur.011473577161.75|ur.014524033432.73|1
ur.011473577161.75|ur.014541531150.78|1
ur.011473577161.75|ur.07642245635.27|1
ur.011473577161.75|ur.011734146715.93|1
ur.011473577161.75|ur.016600466267.93|1
ur.011473577161.75|ur.011154250001.77|1
ur.07642245635.27|ur.014524033432.73|1
ur.07642245635.27|ur.014541531150.78|1
ur.07642245635.27|ur.011734146715.93|1
ur.07642245635.27|ur.016600466267.93|1
ur.07642245635.27|ur.011154250001.77|1
ur.011734146715.93|ur.014524033432.73|1
ur.011734146715.93|ur.014541531150.78|1
ur.011734146715.93|ur.016600466267.93|1
ur.011734146715.93|ur.011154250001.77|1
ur.016600466267.93|ur.014524033432.73|1
ur.016600466267.93|ur.014541531150.78|1
ur.016600466267.93|ur.011154250001.77|1
ur.014541531150.78|ur.014524033432.73|1
ur.014541531150.78|ur.011154250001.77|1
ur.014524033432.73|ur.011154250001.77|1
ur.01170113007.08|ur.01231263274.67|1
ur.01231263274.67|ur.0736755262.66|1
ur.01231263274.67|ur.0777172507.76|1
ur.01231263274.67|ur.01161061763.22|1
ur.01231263274.67|ur.013157737063.29|1
ur.01231263274.67|ur.01121323064.49|1
ur.01231263274.67|ur.0655274157.23|1
ur.01231263274.67|ur.01332565057.41|1
ur.01231263274.67|ur.016700714046.42|1
ur.011251277227.36|ur.010657350512.16|2
ur.011251277227.36|ur.013730326177.92|1
ur.011251277227.36|ur.011724661645.15|1
ur.010657350512.16|ur.013730326177.92|1
ur.010657350512.16|ur.011724661645.15|1
ur.01205435531.41|ur.01124547064.70|1
ur.014304143623.94|ur.011274227005.27|1
ur.014304143623.94|ur.015030451247.76|1
ur.011274227005.27|ur.015030451247.76|1
ur.016042606472.36|ur.01061254536.75|1
ur.016042606472.36|ur.010216223411.87|1
ur.016042606472.36|ur.0767651144.84|1
ur.01061254536.75|ur.010216223411.87|1
ur.01061254536.75|ur.0767651144.84|1
ur.010216223411.87|ur.0767651144.84|1
ur.0767651144.84|ur.0746711601.03|1
ur.0767651144.84|ur.01353333356.28|1
ur.0767651144.84|ur.0650670702.18|1
ur.0767651144.84|ur.0671611704.01|2
ur.0767651144.84|ur.014747415644.38|1
ur.0767651144.84|ur.0603120104.91|1
ur.0767651144.84|ur.013610102705.28|1
ur.0767651144.84|ur.01161663734.55|1
ur.011701737377.60|ur.01173260215.87|1
ur.011701737377.60|ur.010037722645.48|1
ur.011701737377.60|ur.0651467734.25|1
ur.011701737377.60|ur.01162233364.22|1
ur.010037722645.48|ur.01173260215.87|1
ur.010037722645.48|ur.0651467734.25|1
ur.010037722645.48|ur.01162233364.22|1
ur.0651467734.25|ur.01173260215.87|1
ur.0651467734.25|ur.01162233364.22|1
ur.01173260215.87|ur.01162233364.22|1
ur.01264370340.88|ur.013747656056.37|1
ur.01264370340.88|ur.07754211077.36|1
ur.07754211077.36|ur.013747656056.37|1
ur.012213142357.18|ur.014120721165.14|2
ur.012213142357.18|ur.01364311533.43|2
ur.012213142357.18|ur.0623030730.54|1
ur.012213142357.18|ur.0745023031.11|1
ur.012213142357.18|ur.01221016330.08|1
ur.01364311533.43|ur.014120721165.14|2
ur.01364311533.43|ur.0623030730.54|1
ur.01364311533.43|ur.0745023031.11|1
ur.01364311533.43|ur.01221016330.08|1
ur.014120721165.14|ur.0623030730.54|1
ur.014120721165.14|ur.0745023031.11|1
ur.014120721165.14|ur.01221016330.08|1
ur.07713500415.65|ur.010014120655.82|1
ur.07713500415.65|ur.012574204165.91|1
ur.012574204165.91|ur.010014120655.82|1
ur.01252324057.82|ur.0726064757.26|1
ur.0732163070.98|ur.01122443461.80|1
ur.0732163070.98|ur.01337415047.52|1
ur.01337415047.52|ur.01122443461.80|1
ur.012555717435.05|ur.01126666327.30|1
ur.012555717435.05|ur.01210175023.62|1
ur.015400171204.03|ur.014625721316.47|1
ur.015400171204.03|ur.01162512326.49|1
ur.01162512326.49|ur.014625721316.47|1
ur.0772277102.18|ur.01144041011.33|2
ur.0772277102.18|ur.014152014735.71|1
ur.0772277102.18|ur.011412565763.37|1
ur.0772277102.18|ur.01262234203.57|1
ur.01144041011.33|ur.014152014735.71|1
ur.01144041011.33|ur.011412565763.37|1
ur.01144041011.33|ur.01262234203.57|1
ur.01155055124.51|ur.011437634463.18|1
ur.01060342140.75|ur.01124534700.04|1
ur.01060342140.75|ur.013043133171.42|1
ur.01060342140.75|ur.013451304767.43|1
ur.01124534700.04|ur.013043133171.42|1
ur.0661346645.50|ur.0577114507.44|2
ur.0661346645.50|ur.0731231573.27|1
ur.0577114507.44|ur.0731231573.27|1
ur.01334532327.19|ur.01341124535.17|1
ur.01334532327.19|ur.0743725653.66|2
ur.01334532327.19|ur.01073566020.13|1
ur.01341124535.17|ur.0743725653.66|1
ur.0743725653.66|ur.01073566020.13|1
ur.01312144666.85|ur.01122217376.30|1
ur.01312144666.85|ur.01337031362.75|1
ur.01312144666.85|ur.01023476755.55|1
ur.01312144666.85|ur.01152602225.46|1
ur.01023476755.55|ur.01122217376.30|1
ur.01023476755.55|ur.01337031362.75|1
ur.01023476755.55|ur.01152602225.46|1
ur.01122217376.30|ur.01337031362.75|1
ur.01122217376.30|ur.01152602225.46|1
ur.01152602225.46|ur.01337031362.75|1
ur.01057077050.15|ur.07534444404.08|1
ur.01057077050.15|ur.0645024763.85|1
ur.01057077050.15|ur.0734344614.09|1
ur.01057077050.15|ur.01234764112.06|1
ur.01057077050.15|ur.01273503536.33|1
ur.01057077050.15|ur.01065106445.21|1
ur.01234764112.06|ur.07534444404.08|1
ur.01234764112.06|ur.0645024763.85|1
ur.01234764112.06|ur.0734344614.09|1
ur.01234764112.06|ur.01273503536.33|1
ur.01234764112.06|ur.01065106445.21|1
ur.01273503536.33|ur.07534444404.08|1
ur.01273503536.33|ur.0645024763.85|1
ur.01273503536.33|ur.0734344614.09|1
ur.01273503536.33|ur.01065106445.21|1
ur.0734344614.09|ur.07534444404.08|1
ur.0734344614.09|ur.0645024763.85|1
ur.0734344614.09|ur.01065106445.21|1
ur.0645024763.85|ur.07534444404.08|1
ur.0645024763.85|ur.01065106445.21|1
ur.01065106445.21|ur.07534444404.08|1
ur.01226546724.34|ur.0641527461.10|1
ur.01226546724.34|ur.01173002561.96|1
ur.01226546724.34|ur.01300523224.95|1
ur.01226546724.34|ur.0665504424.83|1
ur.01226546724.34|ur.015142004712.75|1
ur.01226546724.34|ur.01253426446.00|1
ur.01226546724.34|ur.01050046224.59|1
ur.01253426446.00|ur.0641527461.10|1
ur.01253426446.00|ur.01173002561.96|1
ur.01253426446.00|ur.01300523224.95|1
ur.01253426446.00|ur.0665504424.83|1
ur.01253426446.00|ur.015142004712.75|1
ur.01253426446.00|ur.01050046224.59|1
ur.0665504424.83|ur.0641527461.10|1
ur.0665504424.83|ur.01173002561.96|1
ur.0665504424.83|ur.01300523224.95|1
ur.0665504424.83|ur.015142004712.75|1
ur.0665504424.83|ur.01050046224.59|1
ur.01050046224.59|ur.0641527461.10|1
ur.01050046224.59|ur.01173002561.96|1
ur.01050046224.59|ur.01300523224.95|1
ur.01050046224.59|ur.015142004712.75|1
ur.0641527461.10|ur.01173002561.96|1
ur.0641527461.10|ur.01300523224.95|1
ur.0641527461.10|ur.015142004712.75|1
ur.01300523224.95|ur.01173002561.96|1
ur.01300523224.95|ur.015142004712.75|1
ur.015142004712.75|ur.01173002561.96|1
ur.015142004712.75|ur.01277202621.80|1
ur.015142004712.75|ur.0652637201.34|1
ur.01021736353.44|ur.016311346137.76|1
ur.01021736353.44|ur.010005667617.79|1
ur.01021736353.44|ur.012350143733.76|1
ur.016311346137.76|ur.010005667617.79|1
ur.016311346137.76|ur.012350143733.76|1
ur.012350143733.76|ur.010005667617.79|1
ur.015202725631.91|ur.013772722711.05|1
ur.015202725631.91|ur.015251557545.08|1
ur.013772722711.05|ur.015251557545.08|1
ur.010746054555.45|ur.011037046202.82|1
ur.010746054555.45|ur.01107130536.64|1
ur.010746054555.45|ur.01045515614.50|1
ur.01107130536.64|ur.011037046202.82|1
ur.01107130536.64|ur.01045515614.50|1
ur.01045515614.50|ur.011037046202.82|1
ur.0652637201.34|ur.01277202621.80|1
ur.01277202621.80|ur.0763246667.20|1
ur.01277202621.80|ur.01303561153.93|1
ur.01277202621.80|ur.01167332553.13|1
ur.01277202621.80|ur.01345216761.20|1
ur.01277202621.80|ur.01242152210.18|1
