source|target|weight
ur.01217153226.17|ur.01005504116.00|1
ur.01217153226.17|ur.01037737316.13|1
ur.01217153226.17|ur.010553577775.14|1
ur.01217153226.17|ur.011003777327.22|1
ur.01217153226.17|ur.01122443461.80|1
ur.01217153226.17|ur.011665231651.17|1
ur.01217153226.17|ur.01320047175.28|1
ur.01217153226.17|ur.01337415047.52|1
ur.01217153226.17|ur.013444422603.51|1
ur.01217153226.17|ur.0620564173.19|1
ur.01217153226.17|ur.0732163070.98|1
ur.01070475172.28|ur.01207120103.29|3
ur.01070475172.28|ur.0721730631.45|3
ur.01070475172.28|ur.07423561367.62|2
ur.01070475172.28|ur.0767105504.29|2
ur.01070475172.28|ur.011033016243.08|2
ur.01070475172.28|ur.011535264111.51|2
ur.01070475172.28|ur.01242565474.00|2
ur.01070475172.28|ur.0657076451.24|2
ur.01070475172.28|ur.010340372063.09|1
ur.01070475172.28|ur.01000602647.66|1
ur.01070475172.28|ur.01016454100.33|1
ur.01070475172.28|ur.01027345757.23|1
ur.01070475172.28|ur.01146660016.40|1
ur.01070475172.28|ur.014515335362.20|1
ur.01070475172.28|ur.016026302173.26|1
ur.01070475172.28|ur.0721775233.60|1
ur.01070475172.28|ur.0722660612.29|1
ur.01070475172.28|ur.0723650047.49|1
ur.014166417253.06|ur.01153754354.91|3
ur.014166417253.06|ur.016151173635.14|2
ur.014166417253.06|ur.07541605423.18|1
ur.014166417253.06|ur.0674536070.78|1
ur.014166417253.06|ur.0674300727.83|1
ur.014166417253.06|ur.0663550611.06|1
ur.014166417253.06|ur.016351021375.63|1
ur.014166417253.06|ur.015461566321.61|1
ur.014166417253.06|ur.015102365217.89|1
ur.014166417253.06|ur.014166417253.06|1
ur.014166417253.06|ur.014034553115.79|1
ur.014166417253.06|ur.013360137015.60|1
ur.014166417253.06|ur.013324660742.20|1
ur.014166417253.06|ur.01212362023.37|1
ur.014166417253.06|ur.01212135660.92|1
ur.014166417253.06|ur.01205630561.66|1
ur.014166417253.06|ur.01201000573.87|1
ur.014166417253.06|ur.011551630131.25|1
ur.014166417253.06|ur.01073016174.49|1
ur.014166417253.06|ur.01046247764.21|1
ur.0742651270.08|ur.01153754354.91|3
ur.0742651270.08|ur.016151173635.14|2
ur.0742651270.08|ur.01046247764.21|1
ur.0742651270.08|ur.01073016174.49|1
ur.0742651270.08|ur.011551630131.25|1
ur.0742651270.08|ur.01201000573.87|1
ur.0742651270.08|ur.01205630561.66|1
ur.0742651270.08|ur.01212135660.92|1
ur.0742651270.08|ur.01212362023.37|1
ur.0742651270.08|ur.013324660742.20|1
ur.0742651270.08|ur.013360137015.60|1
ur.0742651270.08|ur.014034553115.79|1
ur.0742651270.08|ur.014166417253.06|1
ur.0742651270.08|ur.07541605423.18|1
ur.0742651270.08|ur.015102365217.89|1
ur.0742651270.08|ur.015461566321.61|1
ur.0742651270.08|ur.016351021375.63|1
ur.0742651270.08|ur.0663550611.06|1
ur.0742651270.08|ur.0674300727.83|1
ur.0742651270.08|ur.0674536070.78|1
ur.011657765150.52|ur.011251277227.36|3
ur.011657765150.52|ur.015334354637.99|3
ur.011657765150.52|ur.01106644364.96|2
ur.011657765150.52|ur.015434565531.51|2
ur.011657765150.52|ur.014753161664.98|2
ur.011657765150.52|ur.014601731345.44|2
ur.011657765150.52|ur.012524306271.22|2
ur.011657765150.52|ur.012063254364.26|2
ur.011657765150.52|ur.010756027114.96|2
ur.011657765150.52|ur.010657350512.16|2
ur.011657765150.52|ur.012266611545.50|1
ur.011657765150.52|ur.01007707002.36|1
ur.011657765150.52|ur.01040022367.47|1
ur.011657765150.52|ur.010527624235.06|1
ur.011657765150.52|ur.010766141070.67|1
ur.011657765150.52|ur.011724661645.15|1
ur.011657765150.52|ur.012514776731.45|1
ur.011657765150.52|ur.07640220553.65|1
ur.011657765150.52|ur.01277615621.64|1
ur.011657765150.52|ur.013714430041.92|1
ur.011657765150.52|ur.013730326177.92|1
ur.011657765150.52|ur.014407721161.60|1
ur.011657765150.52|ur.014526716301.17|1
ur.011657765150.52|ur.0643077432.68|1
ur.01166311277.79|ur.010631325304.99|3
ur.01166311277.79|ur.013067673344.41|2
ur.01166311277.79|ur.0607170326.51|2
ur.01166311277.79|ur.010615444303.31|1
ur.01166311277.79|ur.01005221031.41|1
ur.01166311277.79|ur.01047774761.46|1
ur.01166311277.79|ur.01105722354.85|1
ur.01166311277.79|ur.01130371715.50|1
ur.01166311277.79|ur.01172527351.88|1
ur.01166311277.79|ur.01222150754.25|1
ur.01166311277.79|ur.01273434240.39|1
ur.01166311277.79|ur.016227610432.88|1
ur.01166311277.79|ur.016520027701.21|1
ur.01166311277.79|ur.0637334125.62|1
ur.011667165701.02|ur.012561425621.14|3
ur.011667165701.02|ur.016050073013.18|2
ur.011667165701.02|ur.015771765055.36|2
ur.011667165701.02|ur.015540666503.32|2
ur.011667165701.02|ur.014536471120.31|2
ur.011667165701.02|ur.011667165701.02|2
ur.011667165701.02|ur.013263404343.05|2
ur.011667165701.02|ur.012053615055.97|1
ur.011667165701.02|ur.012615570335.21|1
ur.011667165701.02|ur.012767572743.50|1
ur.011667165701.02|ur.01307130010.29|1
ur.011667165701.02|ur.013425432361.30|1
ur.011667165701.02|ur.014120265635.06|1
ur.011667165701.02|ur.014677762157.70|1
ur.011667165701.02|ur.015005645601.35|1
ur.011667165701.02|ur.015352665653.34|1
ur.011667165701.02|ur.015601230767.42|1
ur.011667165701.02|ur.016075020111.69|1
ur.011667165701.02|ur.016256061637.78|1
ur.011667165701.02|ur.016307355763.34|1
ur.011667165701.02|ur.011515673312.81|1
ur.01364421314.77|ur.0721730631.45|3
ur.01364421314.77|ur.01174312056.32|2
ur.01364421314.77|ur.01037737316.13|2
ur.01364421314.77|ur.01005504116.00|2
ur.01364421314.77|ur.01207120103.29|2
ur.01364421314.77|ur.0767105504.29|2
ur.01364421314.77|ur.07423561367.62|2
ur.01364421314.77|ur.01242425256.87|2
ur.01364421314.77|ur.0657076451.24|2
ur.01364421314.77|ur.01242565474.00|2
ur.01364421314.77|ur.01257703457.74|2
ur.01364421314.77|ur.011033016243.08|1
ur.01364421314.77|ur.01100431331.04|1
ur.01364421314.77|ur.010776654001.90|1
ur.01364421314.77|ur.01074507765.63|1
ur.01364421314.77|ur.01072002743.98|1
ur.01364421314.77|ur.01053235174.45|1
ur.01364421314.77|ur.01013163063.00|1
ur.01364421314.77|ur.01107670715.58|1
ur.01364421314.77|ur.01134451774.70|1
ur.01364421314.77|ur.011535264111.51|1
ur.01364421314.77|ur.01153641630.87|1
ur.01364421314.77|ur.01302747466.26|1
ur.01364421314.77|ur.0730751754.05|1
ur.01364421314.77|ur.0727303777.13|1
ur.01364421314.77|ur.0706027064.54|1
ur.01364421314.77|ur.0641223730.49|1
ur.01364421314.77|ur.0640512403.86|1
ur.01364421314.77|ur.0624727310.34|1
ur.01364421314.77|ur.014441067023.96|1
ur.01364421314.77|ur.01357557454.25|1
ur.01364421314.77|ur.01350304715.28|1
ur.01364421314.77|ur.01301470055.13|1
ur.01364421314.77|ur.0737006177.12|1
ur.01364421314.77|ur.01276237421.94|1
ur.01364421314.77|ur.01270070230.36|1
ur.01364421314.77|ur.01254344543.33|1
ur.01364421314.77|ur.01240065337.32|1
ur.01364421314.77|ur.01217153226.17|1
ur.01364421314.77|ur.01211477472.34|1
ur.01364421314.77|ur.01202507204.56|1
ur.01364421314.77|ur.01200600261.85|1
ur.01364421314.77|ur.01167023566.98|1
ur.01364421314.77|ur.01155565654.71|1
ur.01364421314.77|ur.0733713310.20|1
ur.01364421314.77|ur.0751734455.94|1
ur.01364421314.77|ur.07536771640.97|1
ur.01364421314.77|ur.0752303161.81|1
ur.013153432575.26|ur.015334354637.99|3
ur.013153432575.26|ur.011251277227.36|3
ur.013153432575.26|ur.015434565531.51|2
ur.013153432575.26|ur.014753161664.98|2
ur.013153432575.26|ur.010657350512.16|2
ur.013153432575.26|ur.010756027114.96|2
ur.013153432575.26|ur.01106644364.96|2
ur.013153432575.26|ur.012063254364.26|2
ur.013153432575.26|ur.012524306271.22|2
ur.013153432575.26|ur.014601731345.44|2
ur.013153432575.26|ur.013714430041.92|1
ur.013153432575.26|ur.013730326177.92|1
ur.013153432575.26|ur.014407721161.60|1
ur.013153432575.26|ur.014526716301.17|1
ur.013153432575.26|ur.0643077432.68|1
ur.013153432575.26|ur.07640220553.65|1
ur.013153432575.26|ur.012514776731.45|1
ur.013153432575.26|ur.01277615621.64|1
ur.013153432575.26|ur.012266611545.50|1
ur.013153432575.26|ur.011724661645.15|1
ur.013153432575.26|ur.01007707002.36|1
ur.013153432575.26|ur.01040022367.47|1
ur.013153432575.26|ur.010527624235.06|1
ur.013153432575.26|ur.010766141070.67|1
ur.010527624235.06|ur.014601731345.44|3
ur.010527624235.06|ur.01106644364.96|3
ur.010527624235.06|ur.010756027114.96|3
ur.010527624235.06|ur.010527624235.06|1
ur.010527624235.06|ur.013714430041.92|1
ur.010527624235.06|ur.0643077432.68|1
ur.07473034632.18|ur.01273670317.02|3
ur.07473034632.18|ur.01063263031.48|2
ur.07473034632.18|ur.01060202534.02|2
ur.07473034632.18|ur.01142746361.75|2
ur.07473034632.18|ur.01242263635.23|2
ur.07473034632.18|ur.014763074632.40|2
ur.07473034632.18|ur.013112236513.87|2
ur.07473034632.18|ur.01165263650.34|2
ur.07473034632.18|ur.0750431441.74|1
ur.07473034632.18|ur.07570456437.58|1
ur.07473034632.18|ur.07440637376.85|1
ur.07473034632.18|ur.0635507064.16|1
ur.07473034632.18|ur.010347227671.86|1
ur.07473034632.18|ur.010336025557.09|1
ur.07473034632.18|ur.014625721316.47|1
ur.07473034632.18|ur.015400171204.03|1
ur.07473034632.18|ur.016377413151.18|1
ur.07473034632.18|ur.01205007625.18|1
ur.07473034632.18|ur.011447253057.88|1
ur.07473034632.18|ur.01156446060.03|1
ur.07473034632.18|ur.01162512326.49|1
ur.07473034632.18|ur.011673355553.59|1
ur.07473034632.18|ur.012272344253.61|1
ur.0641233734.54|ur.015365124465.87|1
ur.0641233734.54|ur.01277531540.38|1
ur.0641233734.54|ur.01145155511.47|1
ur.0641233734.54|ur.0104363450.35|1
ur.01156303637.68|ur.01153754354.91|3
ur.01156303637.68|ur.01212135660.92|2
ur.01156303637.68|ur.01046247764.21|1
ur.01156303637.68|ur.01152516004.52|1
ur.01156303637.68|ur.01224536717.83|1
ur.01156303637.68|ur.01304367114.15|1
ur.01156303637.68|ur.013324660742.20|1
ur.01156303637.68|ur.013617370277.09|1
ur.01156303637.68|ur.013730751426.14|1
ur.01156303637.68|ur.015102365217.89|1
ur.01156303637.68|ur.015461566321.61|1
ur.01156303637.68|ur.016013070717.97|1
ur.01156303637.68|ur.016151173635.14|1
ur.01156303637.68|ur.0663550611.06|1
ur.01156303637.68|ur.0664065627.24|1
ur.01054575033.37|ur.010631325304.99|3
ur.01054575033.37|ur.0607170326.51|2
ur.01054575033.37|ur.013067673344.41|2
ur.01054575033.37|ur.0637334125.62|1
ur.01054575033.37|ur.016520027701.21|1
ur.01054575033.37|ur.01047774761.46|1
ur.01054575033.37|ur.01005221031.41|1
ur.01054575033.37|ur.010615444303.31|1
ur.01054575033.37|ur.01105722354.85|1
ur.01054575033.37|ur.01130371715.50|1
ur.01054575033.37|ur.01172527351.88|1
ur.01054575033.37|ur.01222150754.25|1
ur.01054575033.37|ur.01273434240.39|1
ur.01054575033.37|ur.016227610432.88|1
ur.0643077432.68|ur.010756027114.96|3
ur.0643077432.68|ur.01106644364.96|3
ur.0643077432.68|ur.014601731345.44|3
ur.0643077432.68|ur.0643077432.68|1
ur.0643077432.68|ur.013714430041.92|1
ur.0643077432.68|ur.010527624235.06|1
ur.013673252145.04|ur.01273670317.02|3
ur.013673252145.04|ur.014763074632.40|2
ur.013673252145.04|ur.013112236513.87|2
ur.013673252145.04|ur.01242263635.23|2
ur.013673252145.04|ur.01165263650.34|2
ur.013673252145.04|ur.01142746361.75|2
ur.013673252145.04|ur.01063263031.48|2
ur.013673252145.04|ur.01060202534.02|2
ur.013673252145.04|ur.011673355553.59|1
ur.013673252145.04|ur.0750431441.74|1
ur.013673252145.04|ur.07440637376.85|1
ur.013673252145.04|ur.0635507064.16|1
ur.013673252145.04|ur.016377413151.18|1
ur.013673252145.04|ur.015400171204.03|1
ur.013673252145.04|ur.014625721316.47|1
ur.013673252145.04|ur.012272344253.61|1
ur.013673252145.04|ur.01205007625.18|1
ur.013673252145.04|ur.01162512326.49|1
ur.013673252145.04|ur.01156446060.03|1
ur.013673252145.04|ur.011447253057.88|1
ur.013673252145.04|ur.010347227671.86|1
ur.013673252145.04|ur.010336025557.09|1
ur.013673252145.04|ur.07570456437.58|1
ur.013112236513.87|ur.01060202534.02|2
ur.013112236513.87|ur.07440637376.85|2
ur.013112236513.87|ur.014543026633.01|1
ur.013112236513.87|ur.014570661210.49|1
ur.013112236513.87|ur.016075020111.69|1
ur.013112236513.87|ur.016250444541.67|1
ur.013112236513.87|ur.016307355763.34|1
ur.013112236513.87|ur.0635507064.16|1
ur.013112236513.87|ur.0655617744.50|1
ur.013112236513.87|ur.0724116473.47|1
ur.013112236513.87|ur.07654207565.67|1
ur.013112236513.87|ur.014457556076.85|1
ur.013112236513.87|ur.013425432361.30|1
ur.013112236513.87|ur.013263404343.05|1
ur.013112236513.87|ur.01142746361.75|1
ur.013112236513.87|ur.010336025557.09|1
ur.013112236513.87|ur.011055112671.92|1
ur.013112236513.87|ur.011140106176.31|1
ur.013112236513.87|ur.011315263765.83|1
ur.013112236513.87|ur.011467645016.42|1
ur.013112236513.87|ur.013112236513.87|1
ur.013112236513.87|ur.01153774111.93|1
ur.013112236513.87|ur.01156446060.03|1
ur.013112236513.87|ur.012045756257.78|1
ur.013112236513.87|ur.012365601646.23|1
ur.013112236513.87|ur.012561425621.14|1
ur.013112236513.87|ur.012615570335.21|1
ur.010030364755.03|ur.0577663540.73|2
ur.010030364755.03|ur.01212135660.92|2
ur.010030364755.03|ur.01153754354.91|2
ur.010030364755.03|ur.016205246137.73|1
ur.010030364755.03|ur.016262143321.19|1
ur.010030364755.03|ur.016604674465.26|1
ur.010030364755.03|ur.0626002315.29|1
ur.010030364755.03|ur.0652746550.07|1
ur.010030364755.03|ur.0663550611.06|1
ur.010030364755.03|ur.0664065627.24|1
ur.010030364755.03|ur.0743725653.66|1
ur.010030364755.03|ur.015131607561.14|1
ur.010030364755.03|ur.014526636453.15|1
ur.010030364755.03|ur.013730751426.14|1
ur.010030364755.03|ur.01224536717.83|1
ur.010030364755.03|ur.01073566020.13|1
ur.010030364755.03|ur.01112621172.58|1
ur.010030364755.03|ur.011403412052.00|1
ur.010030364755.03|ur.011472364005.09|1
ur.010030364755.03|ur.011503741555.45|1
ur.010030364755.03|ur.01156303637.68|1
ur.010030364755.03|ur.01270235327.24|1
ur.010030364755.03|ur.013617370277.09|1
ur.010030364755.03|ur.01273746550.10|1
ur.010030364755.03|ur.01304367114.15|1
ur.010030364755.03|ur.013153602042.70|1
ur.010030364755.03|ur.01326610423.52|1
ur.010030364755.03|ur.013324660742.20|1
ur.010030364755.03|ur.01334532327.19|1
ur.010030364755.03|ur.01046247764.21|1
ur.013714430041.92|ur.010756027114.96|3
ur.013714430041.92|ur.01106644364.96|3
ur.013714430041.92|ur.014601731345.44|3
ur.013714430041.92|ur.0643077432.68|1
ur.013714430041.92|ur.013714430041.92|1
ur.013714430041.92|ur.010527624235.06|1
ur.013070277273.19|ur.011251277227.36|3
ur.013070277273.19|ur.015334354637.99|3
ur.013070277273.19|ur.01106644364.96|2
ur.013070277273.19|ur.012063254364.26|2
ur.013070277273.19|ur.012524306271.22|2
ur.013070277273.19|ur.014601731345.44|2
ur.013070277273.19|ur.014753161664.98|2
ur.013070277273.19|ur.015434565531.51|2
ur.013070277273.19|ur.010657350512.16|2
ur.013070277273.19|ur.010756027114.96|2
ur.013070277273.19|ur.07640220553.65|1
ur.013070277273.19|ur.0643077432.68|1
ur.013070277273.19|ur.014526716301.17|1
ur.013070277273.19|ur.010527624235.06|1
ur.013070277273.19|ur.01007707002.36|1
ur.013070277273.19|ur.01040022367.47|1
ur.013070277273.19|ur.010766141070.67|1
ur.013070277273.19|ur.014407721161.60|1
ur.013070277273.19|ur.011724661645.15|1
ur.013070277273.19|ur.012266611545.50|1
ur.013070277273.19|ur.012514776731.45|1
ur.013070277273.19|ur.01277615621.64|1
ur.013070277273.19|ur.013714430041.92|1
ur.013070277273.19|ur.013730326177.92|1
ur.01174312056.32|ur.01257703457.74|3
ur.01174312056.32|ur.01302747466.26|2
ur.01174312056.32|ur.01217153226.17|2
ur.01174312056.32|ur.01037737316.13|2
ur.01174312056.32|ur.01005504116.00|2
ur.01174312056.32|ur.07747523442.25|1
ur.01174312056.32|ur.015132133207.80|1
ur.01174312056.32|ur.01151247471.23|1
ur.01174312056.32|ur.01174312056.32|1
ur.01174312056.32|ur.01242425256.87|1
ur.01174312056.32|ur.01301470055.13|1
ur.01174312056.32|ur.01337415047.52|1
ur.01174312056.32|ur.01372161601.93|1
ur.01174312056.32|ur.015444426174.36|1
ur.01174312056.32|ur.01107670715.58|1
ur.01174312056.32|ur.0626543213.43|1
ur.01174312056.32|ur.0641223730.49|1
ur.01174312056.32|ur.0642343627.68|1
ur.01174312056.32|ur.0732163070.98|1
ur.01174312056.32|ur.0752303161.81|1
ur.01174312056.32|ur.0765302734.41|1
ur.01174312056.32|ur.01122443461.80|1
ur.01174312056.32|ur.01105323735.15|1
ur.01174312056.32|ur.01024231643.99|1
ur.01174312056.32|ur.01011155323.59|1
ur.01257703457.74|ur.01207120103.29|3
ur.01257703457.74|ur.01217153226.17|3
ur.01257703457.74|ur.01257703457.74|3
ur.01257703457.74|ur.01302747466.26|3
ur.01257703457.74|ur.0721730631.45|3
ur.01257703457.74|ur.01005504116.00|2
ur.01257703457.74|ur.01037737316.13|2
ur.01257703457.74|ur.01100431331.04|2
ur.01257703457.74|ur.01174312056.32|2
ur.01257703457.74|ur.01242425256.87|2
ur.01257703457.74|ur.01242565474.00|2
ur.01257703457.74|ur.0640512403.86|2
ur.01257703457.74|ur.07423561367.62|2
ur.01257703457.74|ur.0732163070.98|1
ur.01257703457.74|ur.0752303161.81|1
ur.01257703457.74|ur.0620564173.19|1
ur.01257703457.74|ur.01011155323.59|1
ur.01257703457.74|ur.011665231651.17|1
ur.01257703457.74|ur.010553577775.14|1
ur.01257703457.74|ur.01074507765.63|1
ur.01257703457.74|ur.011003777327.22|1
ur.01257703457.74|ur.01105323735.15|1
ur.01257703457.74|ur.01107670715.58|1
ur.01257703457.74|ur.01122443461.80|1
ur.01257703457.74|ur.01246647401.34|1
ur.01257703457.74|ur.014441067023.96|1
ur.01257703457.74|ur.01301470055.13|1
ur.01257703457.74|ur.01320047175.28|1
ur.01257703457.74|ur.01337415047.52|1
ur.01257703457.74|ur.013444422603.51|1
ur.01257703457.74|ur.01357557454.25|1
ur.01257703457.74|ur.01372161601.93|1
ur.0617662512.50|ur.01153754354.91|2
ur.0617662512.50|ur.01212135660.92|2
ur.0617662512.50|ur.0577663540.73|2
ur.0617662512.50|ur.013324660742.20|1
ur.0617662512.50|ur.01326610423.52|1
ur.0617662512.50|ur.013153602042.70|1
ur.0617662512.50|ur.01304367114.15|1
ur.0617662512.50|ur.01273746550.10|1
ur.0617662512.50|ur.01270235327.24|1
ur.0617662512.50|ur.01224536717.83|1
ur.0617662512.50|ur.01156303637.68|1
ur.0617662512.50|ur.011503741555.45|1
ur.0617662512.50|ur.011472364005.09|1
ur.0617662512.50|ur.011403412052.00|1
ur.0617662512.50|ur.01112621172.58|1
ur.0617662512.50|ur.01073566020.13|1
ur.0617662512.50|ur.01046247764.21|1
ur.0617662512.50|ur.01334532327.19|1
ur.0617662512.50|ur.013617370277.09|1
ur.0617662512.50|ur.013730751426.14|1
ur.0617662512.50|ur.014526636453.15|1
ur.0617662512.50|ur.0743725653.66|1
ur.0617662512.50|ur.0664065627.24|1
ur.0617662512.50|ur.0663550611.06|1
ur.0617662512.50|ur.0652746550.07|1
ur.0617662512.50|ur.0626002315.29|1
ur.0617662512.50|ur.016604674465.26|1
ur.0617662512.50|ur.016262143321.19|1
ur.0617662512.50|ur.016205246137.73|1
ur.0617662512.50|ur.015131607561.14|1
ur.01142746361.75|ur.01060202534.02|2
ur.01142746361.75|ur.07440637376.85|2
ur.01142746361.75|ur.010336025557.09|1
ur.01142746361.75|ur.016250444541.67|1
ur.01142746361.75|ur.016307355763.34|1
ur.01142746361.75|ur.0635507064.16|1
ur.01142746361.75|ur.0655617744.50|1
ur.01142746361.75|ur.0724116473.47|1
ur.01142746361.75|ur.07654207565.67|1
ur.01142746361.75|ur.016075020111.69|1
ur.01142746361.75|ur.014570661210.49|1
ur.01142746361.75|ur.014543026633.01|1
ur.01142746361.75|ur.01156446060.03|1
ur.01142746361.75|ur.011055112671.92|1
ur.01142746361.75|ur.011140106176.31|1
ur.01142746361.75|ur.011315263765.83|1
ur.01142746361.75|ur.01142746361.75|1
ur.01142746361.75|ur.011467645016.42|1
ur.01142746361.75|ur.01153774111.93|1
ur.01142746361.75|ur.012045756257.78|1
ur.01142746361.75|ur.014457556076.85|1
ur.01142746361.75|ur.012365601646.23|1
ur.01142746361.75|ur.012561425621.14|1
ur.01142746361.75|ur.012615570335.21|1
ur.01142746361.75|ur.013112236513.87|1
ur.01142746361.75|ur.013263404343.05|1
ur.01142746361.75|ur.013425432361.30|1
ur.0604676620.49|ur.01153754354.91|3
ur.0604676620.49|ur.016151173635.14|2
ur.0604676620.49|ur.01046247764.21|1
ur.0604676620.49|ur.01073016174.49|1
ur.0604676620.49|ur.07541605423.18|1
ur.0604676620.49|ur.0674536070.78|1
ur.0604676620.49|ur.0674300727.83|1
ur.0604676620.49|ur.0663550611.06|1
ur.0604676620.49|ur.016351021375.63|1
ur.0604676620.49|ur.015461566321.61|1
ur.0604676620.49|ur.015102365217.89|1
ur.0604676620.49|ur.014166417253.06|1
ur.0604676620.49|ur.014034553115.79|1
ur.0604676620.49|ur.013360137015.60|1
ur.0604676620.49|ur.013324660742.20|1
ur.0604676620.49|ur.01212362023.37|1
ur.0604676620.49|ur.01212135660.92|1
ur.0604676620.49|ur.01205630561.66|1
ur.0604676620.49|ur.01201000573.87|1
ur.0604676620.49|ur.011551630131.25|1
ur.01172527351.88|ur.013067673344.41|2
ur.01172527351.88|ur.010615444303.31|1
ur.01172527351.88|ur.016227610432.88|1
ur.01172527351.88|ur.016520027701.21|1
ur.0660222165.44|ur.0767105504.29|1
ur.0660222165.44|ur.0766143253.20|1
ur.0660222165.44|ur.07423561367.62|1
ur.0660222165.44|ur.0722660612.29|1
ur.0660222165.44|ur.0721775233.60|1
ur.0660222165.44|ur.0721730631.45|1
ur.0660222165.44|ur.0704160417.51|1
ur.0660222165.44|ur.0657076451.24|1
ur.0660222165.44|ur.01326450013.84|1
ur.0660222165.44|ur.01302564017.43|1
ur.0660222165.44|ur.01242565474.00|1
ur.0660222165.44|ur.012073201224.71|1
ur.0660222165.44|ur.01207120103.29|1
ur.0660222165.44|ur.011535264111.51|1
ur.0660222165.44|ur.01151454145.13|1
ur.0660222165.44|ur.011033016243.08|1
ur.0660222165.44|ur.010546143103.08|1
ur.015471463265.10|ur.0657076451.24|1
ur.015471463265.10|ur.0767105504.29|1
ur.015471463265.10|ur.0766143253.20|1
ur.015471463265.10|ur.07423561367.62|1
ur.015471463265.10|ur.0722660612.29|1
ur.015471463265.10|ur.0721775233.60|1
ur.015471463265.10|ur.0721730631.45|1
ur.015471463265.10|ur.0704160417.51|1
ur.015471463265.10|ur.01326450013.84|1
ur.015471463265.10|ur.01302564017.43|1
ur.015471463265.10|ur.01242565474.00|1
ur.015471463265.10|ur.012073201224.71|1
ur.015471463265.10|ur.01207120103.29|1
ur.015471463265.10|ur.011535264111.51|1
ur.015471463265.10|ur.01151454145.13|1
ur.015471463265.10|ur.011033016243.08|1
ur.015471463265.10|ur.010546143103.08|1
ur.01326450013.84|ur.012073201224.71|2
ur.01326450013.84|ur.0766143253.20|2
ur.01326450013.84|ur.012306045101.50|1
ur.01326450013.84|ur.010014120655.82|1
ur.01326450013.84|ur.01052741260.31|1
ur.01326450013.84|ur.01075173710.76|1
ur.01326450013.84|ur.01101035010.11|1
ur.01326450013.84|ur.01151454145.13|1
ur.01326450013.84|ur.01221264465.18|1
ur.01326450013.84|ur.012574204165.91|1
ur.01326450013.84|ur.01277555160.73|1
ur.01326450013.84|ur.015471463265.10|1
ur.01326450013.84|ur.0660222165.44|1
ur.01326450013.84|ur.07713500415.65|1
ur.07543154547.08|ur.015022156663.21|3
ur.07543154547.08|ur.012212614165.22|2
ur.07543154547.08|ur.016240210261.17|2
ur.07543154547.08|ur.0641243511.98|2
ur.07543154547.08|ur.0720104330.12|2
ur.07543154547.08|ur.0770412736.65|2
ur.07543154547.08|ur.01036475450.67|1
ur.07543154547.08|ur.011316747253.35|1
ur.07543154547.08|ur.013327041724.61|1
ur.07543154547.08|ur.014275232026.60|1
ur.07543154547.08|ur.014345777317.56|1
ur.07543154547.08|ur.014401622577.37|1
ur.07543154547.08|ur.014523005000.99|1
ur.07543154547.08|ur.015635420025.05|1
ur.07543154547.08|ur.016504425631.25|1
ur.07543154547.08|ur.016555724313.10|1
ur.07543154547.08|ur.0761046650.29|1
ur.07543154547.08|ur.0771634612.94|1
ur.07543154547.08|ur.01013024351.88|1
ur.01302564017.43|ur.012073201224.71|2
ur.01302564017.43|ur.0766143253.20|2
ur.01302564017.43|ur.012574204165.91|1
ur.01302564017.43|ur.01277555160.73|1
ur.01302564017.43|ur.015471463265.10|1
ur.01302564017.43|ur.0660222165.44|1
ur.01302564017.43|ur.07713500415.65|1
ur.01302564017.43|ur.012306045101.50|1
ur.01302564017.43|ur.01221264465.18|1
ur.01302564017.43|ur.01151454145.13|1
ur.01302564017.43|ur.01101035010.11|1
ur.01302564017.43|ur.010014120655.82|1
ur.01302564017.43|ur.01052741260.31|1
ur.01302564017.43|ur.01075173710.76|1
ur.01277555160.73|ur.01326450013.84|1
ur.01277555160.73|ur.01151454145.13|1
ur.01277555160.73|ur.011535264111.51|1
ur.01277555160.73|ur.01207120103.29|1
ur.01277555160.73|ur.012073201224.71|1
ur.01277555160.73|ur.01242565474.00|1
ur.01277555160.73|ur.01302564017.43|1
ur.01277555160.73|ur.0657076451.24|1
ur.01277555160.73|ur.010546143103.08|1
ur.01277555160.73|ur.0704160417.51|1
ur.01277555160.73|ur.0721730631.45|1
ur.01277555160.73|ur.0721775233.60|1
ur.01277555160.73|ur.0722660612.29|1
ur.01277555160.73|ur.07423561367.62|1
ur.01277555160.73|ur.0766143253.20|1
ur.01277555160.73|ur.011033016243.08|1
ur.01277555160.73|ur.0767105504.29|1
ur.01221264465.18|ur.010546143103.08|1
ur.01221264465.18|ur.011033016243.08|1
ur.01221264465.18|ur.01151454145.13|1
ur.01221264465.18|ur.011535264111.51|1
ur.01221264465.18|ur.01207120103.29|1
ur.01221264465.18|ur.012073201224.71|1
ur.01221264465.18|ur.01242565474.00|1
ur.01221264465.18|ur.01302564017.43|1
ur.01221264465.18|ur.01326450013.84|1
ur.01221264465.18|ur.0657076451.24|1
ur.01221264465.18|ur.0704160417.51|1
ur.01221264465.18|ur.0721730631.45|1
ur.01221264465.18|ur.0721775233.60|1
ur.01221264465.18|ur.0722660612.29|1
ur.01221264465.18|ur.07423561367.62|1
ur.01221264465.18|ur.0766143253.20|1
ur.01221264465.18|ur.0767105504.29|1
ur.01075173710.76|ur.01326450013.84|1
ur.01075173710.76|ur.0657076451.24|1
ur.01075173710.76|ur.0704160417.51|1
ur.01075173710.76|ur.0721730631.45|1
ur.01075173710.76|ur.0721775233.60|1
